text,character,scene,order,season,episode,conversation,sentiment,sentiment_class,objectivity,objectivity_class,lda_topic,lda_keywords,nmf_topic,nmf_keywords,x_coord,y_coord,z_coord,scene_inc
"Got a job on a river boat? Oh I see, so this suit is making a point. Now that you’re on you’re own, you’re free to look as stupid as you like.",Rachel Green,s03_e21_c04,32104,3,21,4,0.0666666666666667,NEUTRAL,0.9333333333333332,STRONGLY SUBJECTIVE,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,6.560172080993652,4.378233909606934,1.8281610012054443,166
"Y’know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so... Right. You like it right? Okay, good bye!",Ross Geller,s03_e21_c04,32104,3,21,4,0.20928571428571424,POSITIVE,0.5742857142857143,NEUTRAL,2,don right got ve ross just know okay oh yeah,4,time wanna baby good umm ll let look right okay,6.486257553100586,4.3746232986450195,1.8453116416931152,166
"Oww! I’m fine, I’m fine. Yes I am! Look, I’m fine. Watch. Look at that. Whoa-whoa! No. I have got to get ready and go to a dinner at my bosses house. It’s a very big deal, there’s a lot of people there I have to meet. Well, I will go to the hospital tomorrow, it’ll still be broken then. But y’know, I could use a hand getting ready. Look, either help me or go. Okay, but before you go, could you help me first?",Rachel Green,s03_e21_c08,32108,3,21,8,0.24537037037037035,POSITIVE,0.42925925925925923,NEUTRAL,6,really say don hi look know just like gonna okay,4,time wanna baby good umm ll let look right okay,7.518594741821289,4.824030876159668,2.5219128131866455,167
"Wow! That aspirin dance really works! Oh my God, is that still... No you’re not. Rach! Okay, okay. Look, you have got to go to a doctor! Okay? And I’m sure you’re gonna make a big impression. Hi! I’m Rachel Green. It’s nice to meet you. Come on, you probably have a broken rib! Rach... Rachel... Fine. I’ll go. Sure. I’ll help you.",Ross Geller,s03_e21_c08,32108,3,21,8,0.2815972222222222,POSITIVE,0.5648148148148149,NEUTRAL,6,really say don hi look know just like gonna okay,4,time wanna baby good umm ll let look right okay,7.415762424468994,5.197886943817139,2.4203402996063232,167
"Okay. Let’s use this brush. Yeah. Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it. Oh-ho! Hey! That’s just poking me in the eye! Okay, just sweep it. Right. Okay, now make it even, ’cause we don’t... We don’t want it-it to be too much, we want it to be subtle. Since when, since when do you think I don’t wear enough of this? Blow it. Sophisticated like a hooker?",Rachel Green,s03_e21_c09,32109,3,21,9,0.32741195436507936,POSITIVE,0.5779761904761905,NEUTRAL,7,right uh know don like think ross just oh okay,4,time wanna baby good umm ll let look right okay,7.70919942855835,5.346912860870361,1.742614984512329,168
"Ohh. Okay. This stuff? All right. Oke-dokey. Sorry. Sorry, I’m sorry. Close, close, close... I’m sweeping... Sweep, sweep.... What? What? Well I, close your eyes, I just think you’re gonna like this a little better, ’cause, close-close... Sorry. ’Cause umm, I think this will make you a little more sophisticated.",Ross Geller,s03_e21_c09,32109,3,21,9,-0.008116883116883128,NEUTRAL,0.7305194805194805,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,7.855558395385742,5.144627571105957,1.6835688352584839,168
"Sure, I’ll just sit next to the trans-sexual from purchasing. Oh wait, Ross, would you just stay and help me get dressed? Okay. Okay, great! Umm, okay, just turn around. I don’t want you to see me naked! Yeah, but that was different. Y’know? I mean, we were, we were going out then, now I think it’s weird. What? Ross! Stop that! Come on! I don’t want you thinking of me like that any more! Stop it! Cut it out! Cut it out! Rosss... All right. Fine. O-kay!! See what you did, I’m gonna be doing it by myself now. Okay? That’s it. Ow!!! Oh-ow! Ow! Ow! Ow! Ow! Ow! Okay, I do. I really do. Okay. Oh wait, wait-wait, you’re not gonna come with me? Okay. Thank you. Oww!!!! God! I’m sorry, I just can’t go to the hospital lookin’ like this.",Rachel Green,s03_e21_c11,32111,3,21,11,0.3415385251322751,POSITIVE,0.5756723985890653,NEUTRAL,7,right uh know don like think ross just oh okay,4,time wanna baby good umm ll let look right okay,6.680064678192139,4.7924394607543945,2.280468225479126,169
"Yep? Okay, come on! All right, I gotta go! So good luck at the party. Okay? Sure, okay. What? Rachel, I’ve seen you naked a million times. I ate hot fudge off you naked. Remember, I-I sucked that mini-marshmallow out of your belly button? Rach, y’know I can see you naked any time I want. All I have to do is close my eyes. See? Woo-hoo!! Ah, I’m sorry. Ahh, sorry, nothing you can do about it. It’s one of my ah, rights as the ex-boyfriend. Oop, oh yeah! Okay, okay, I’m sorry, it will never happen... Uh-oh! Wait a minute! Wait-wait, now there are a hundred of you and I’m the king. Come on, would you grow up? It’s no big deal. Yowzah!!! Aww, come on. Oh my God! All right. Look... Okay. Rach? Easy. Easy. You have to go to the hospital. Okay? Okay. Okay, I’m gonna get your coat and then I’ll-I’ll put you in a cab. Of course I am. I just have to make a call. Okay? What?! I wh-, what’s wrong?",Ross Geller,s03_e21_c11,32111,3,21,11,0.23762591575091577,POSITIVE,0.6221916971916973,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,6.753064155578613,4.993415355682373,2.6580660343170166,169
"Okay. What thing? What thing? Oh my God! Ross, why didn’t you tell me that? I cannot believe you. That is the sweetest thing, I just.... Okay. Oh, I’m sorry I spoiled you’re evening. Um-hmm, yeah.",Rachel Green,s03_e21_c15,32115,3,21,15,0.20833333333333334,POSITIVE,0.6666666666666666,SUBJECTIVE,7,right uh know don like think ross just oh okay,3,honey yes guys love great come thank sorry god oh,7.744351863861084,5.129136085510254,3.17183780670166,170
"Rach, you can’t look fat in an x-ray. Nothing, ah there was this thing at the museum. Come on. Easy. I was kinda, supposed to be on TV tonight for The Discovery Channel. Yeah. Eh, ’cause I knew that if I told you, you’d make me go, and I knew you needed someone to be with you tonight. Come on. Come on. What? So, I’ll umm... No, that’s, no, as long as you’re okay. So I’ll ah, I’ll see you tomorrow.",Ross Geller,s03_e21_c15,32115,3,21,15,0.29444444444444445,POSITIVE,0.5777777777777778,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,7.92566442489624,5.940146446228027,3.4768598079681396,170
"Oh, hi! How are you? Hey. Yeah, looks that way. First ones here! Wooo!!",Rachel Green,s03_e22_c03,32203,3,22,3,0.48828125,POSITIVE,0.3333333333333333,OBJECTIVE,7,right uh know don like think ross just oh okay,7,monica looks ve think got jill believe really guys hi,7.247772693634033,3.5510809421539307,1.848644495010376,171
Hi! Good. So it’s looks like we’re the first ones here. Yay!!,Ross Geller,s03_e22_c03,32203,3,22,3,0.5453125,POSITIVE,0.4666666666666667,NEUTRAL,7,right uh know don like think ross just oh okay,7,monica looks ve think got jill believe really guys hi,7.697253227233887,3.3441100120544434,1.2978816032409668,171
"You don’t?! Umm, or, maybe, I should stay away from all men.",Rachel Green,s03_e22_c09,32209,3,22,9,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,8,like come look hey yeah ross ok just oh know,1,ve didn think want right like mean don just know,8.761601448059082,3.5428781509399414,1.9536783695220947,172
"Look. Look, I wasn’t going to say anything to you, but... All right, I don’t think you should be seeing Tommy anymore. No! The guy is mean. I mean really mean. I think you should stay away from him. No, it’s not just ’cause I’m jealous. I mean I’m not, I’m not, I’m not jealous, okay? It’s... Look, the guy, he screamed, he actually screamed at this couple sitting in our seats.",Ross Geller,s03_e22_c09,32209,3,22,9,-0.056122448979591844,NEUTRAL,0.5551020408163265,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,7.574060916900635,5.357402801513672,3.9235622882843018,172
"Ohh, thank you.",Rachel Green,s03_e25_c02,32502,3,25,2,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,9,ross don mean gonna right yeah oh just okay know,6,umm time wanna huh alright going thank guys good hey,8.067652702331543,3.462465524673462,0.8313308358192444,173
"Yeah, I think she looks good.",Ross Geller,s03_e25_c02,32502,3,25,2,0.7,STRONGLY POSITIVE,0.6000000000000001,SUBJECTIVE,7,right uh know don like think ross just oh okay,2,mean hear sure really didn going weird got good yeah,5.603062152862549,6.6711745262146,2.7105119228363037,173
"Come on, please?! I’m boredddd! You let me do it once before. Yes! Just once! Take it like a man, Ross! Oh, come on! I’m just making margaritas.",Rachel Green,s03_e25_c05,32505,3,25,5,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,8,like come look hey yeah ross ok just oh know,9,ugh wait thank don great need think come really ross,8.505228042602539,5.207779407501221,2.7911906242370605,174
"No-o-o! No way! Get away! Stay away! No! No! Whoa, hey! What are doing? Trying to get me drunk? Okay.",Ross Geller,s03_e25_c05,32505,3,25,5,0.0,NEUTRAL,0.75,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,6,umm time wanna huh alright going thank guys good hey,8.025654792785645,4.829022407531738,2.518254280090332,174
"Hi! That was her idea, I just gave her a nudge. Come on see, she doesn’t look that bad. I don’t know. All right! Ross, do you think it’s easy for me to see you with somebody else? Yeah, because I was mad at you, not because I stopped loving you! Noo. Oh, y-yeah, so, you-you love me! Noo! Maybe! I, I don’t know. Ross, I still can’t forgive you for what you did, I can’t, I just, but sometimes when I’m with you I just, I feel so... I just, I feel, I-I just... I feel...",Rachel Green,s03_e25_c09,32509,3,25,9,0.1986731150793651,NEUTRAL,0.7642857142857142,SUBJECTIVE,4,right ross mean okay ve got just oh don know,1,ve didn think want right like mean don just know,5.649186611175537,6.120405197143555,3.004467010498047,175
"I was having a little chat with ah, Bonnie, and ah, guess what, she-she happened to bring up y’know, who was behind the um, whole head shaving idea, and now, who was it? Oh, that’s right, that’s right, it was you! She said you gave her the razor! You can see the moonlight bouncing off her head! What the hell were you thinking?!! You don’t know?! Rach, you balded my girlfriend! Y’know, hey! You’re the one who ended it, remember? You still love me? You still love me. Noo, nnnnn. What does this mean? What do you, I mean do you wanna, get back together? What?! What?",Ross Geller,s03_e25_c09,32509,3,25,9,0.12732142857142856,NEUTRAL,0.5246428571428572,NEUTRAL,4,right ross mean okay ve got just oh don know,1,ve didn think want right like mean don just know,5.985731601715088,5.65587854385376,3.1433560848236084,175
"Oh my God. Whoa! What?! Why?! Here?! Now?! Well, can’t you tell her that you are not in the mood? Whoa-ho. I don’t know. Oh, making it worse!",Rachel Green,s04_e01_c01,40101,4,1,1,-0.5,NEGATIVE,0.6,NEUTRAL,7,right uh know don like think ross just oh okay,3,honey yes guys love great come thank sorry god oh,5.765466690063477,6.189249038696289,2.3467507362365723,176
"I know. Well, I-I gotta go break up with Bonnie. Well, yeah. I can’t-I can’t stay here all night, and if I go in there she’s-she’s gonna wanna... do stuff. No, she likes that. Yeah. Faking sleep doesn’t work either, I can’t tell you how many mornings I woke up with her... Whoa-oh, okay! Yeah, why am I telling you that? Okay.",Ross Geller,s04_e01_c01,40101,4,1,1,0.5416666666666666,POSITIVE,0.5,NEUTRAL,2,don right got ve ross just know okay oh yeah,2,mean hear sure really didn going weird got good yeah,5.999752521514893,5.71755313873291,3.1837966442108154,176
"Oh, was it awful? It’s just some things I’ve been thinking about. Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff. Well, I’ll be waiting for you, just come up when you’re done.",Rachel Green,s04_e01_c04,40104,4,1,4,-0.5,NEGATIVE,0.5,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,5.857690334320068,4.823526382446289,3.8331282138824463,177
"Well, it was loong. I didn’t even realise how late it was, until I noticed the 5 o’clock shadow on her head. Anyway, she didn’t want to stay. I called a cab; she just left. Ohh! Thank you! I like mail. Okay. Wow, it’s-it’s 5:30 in the morning. So, I’d better get cracking on this baby. Okay, I’ll be up in, 18 pages. Front and back. Very exciting.",Ross Geller,s04_e01_c04,40104,4,1,4,0.21125,POSITIVE,0.5125,NEUTRAL,2,don right got ve ross just know okay oh yeah,4,time wanna baby good umm ll let look right okay,6.385263442993164,6.637364864349365,3.081676959991455,177
